Freq.	Ix(x4:e)/Ix(x4:a)
1.40928879842141e+06	(-6.45729880882000e+01dB,-7.82981249980881e+01°)
1.41253754462229e+06	(-6.46327965062618e+01dB,-7.83234631566502e+01°)
1.41579377995662e+06	(-6.46926057622548e+01dB,-7.83487380598444e+01°)
1.41905752168863e+06	(-6.47524158510021e+01dB,-7.83739498508164e+01°)
1.42232878712235e+06	(-6.48122267673563e+01dB,-7.83990986723474e+01°)
1.42560759360172e+06	(-6.48720385062002e+01dB,-7.84241846668536e+01°)
1.42889395851063e+06	(-6.49318510624459e+01dB,-7.84492079763876e+01°)
1.43218789927307e+06	(-6.49916644310349e+01dB,-7.84741687426390e+01°)
1.43548943335318e+06	(-6.50514786069381e+01dB,-7.84990671069344e+01°)
1.43879857825537e+06	(-6.51112935851552e+01dB,-7.85239032102390e+01°)
1.44211535152439e+06	(-6.51711093607147e+01dB,-7.85486771931565e+01°)
1.44543977074545e+06	(-6.52309259286740e+01dB,-7.85733891959299e+01°)
1.44877185354429e+06	(-6.52907432841188e+01dB,-7.85980393584424e+01°)
1.45211161758726e+06	(-6.53505614221633e+01dB,-7.86226278202178e+01°)
1.45545908058149e+06	(-6.54103803379497e+01dB,-7.86471547204211e+01°)
1.45881426027487e+06	(-6.54702000266482e+01dB,-7.86716201978593e+01°)
1.46217717445624e+06	(-6.55300204834570e+01dB,-7.86960243909821e+01°)
1.46554784095543e+06	(-6.55898417036016e+01dB,-7.87203674378822e+01°)
1.46892627764338e+06	(-6.56496636823352e+01dB,-7.87446494762963e+01°)
1.47231250243223e+06	(-6.57094864149384e+01dB,-7.87688706436056e+01°)
1.47570653327541e+06	(-6.57693098967187e+01dB,-7.87930310768364e+01°)
1.47910838816772e+06	(-6.58291341230107e+01dB,-7.88171309126607e+01°)
1.48251808514547e+06	(-6.58889590891758e+01dB,-7.88411702873971e+01°)
1.48593564228652e+06	(-6.59487847906020e+01dB,-7.88651493370111e+01°)
1.48936107771042e+06	(-6.60086112227038e+01dB,-7.88890681971160e+01°)
1.49279440957850e+06	(-6.60684383809222e+01dB,-7.89129270029734e+01°)
1.49623565609394e+06	(-6.61282662607240e+01dB,-7.89367258894937e+01°)
1.49968483550188e+06	(-6.61880948576025e+01dB,-7.89604649912373e+01°)
1.50314196608953e+06	(-6.62479241670763e+01dB,-7.89841444424145e+01°)
1.50660706618625e+06	(-6.63077541846900e+01dB,-7.90077643768867e+01°)
1.51008015416365e+06	(-6.63675849060139e+01dB,-7.90313249281667e+01°)
1.51356124843571e+06	(-6.64274163266432e+01dB,-7.90548262294195e+01°)
1.51705036745884e+06	(-6.64872484421987e+01dB,-7.90782684134628e+01°)
1.52054752973199e+06	(-6.65470812483262e+01dB,-7.91016516127680e+01°)
1.52405275379679e+06	(-6.66069147406963e+01dB,-7.91249759594603e+01°)
1.52756605823757e+06	(-6.66667489150045e+01dB,-7.91482415853197e+01°)
1.53108746168152e+06	(-6.67265837669708e+01dB,-7.91714486217816e+01°)
1.53461698279879e+06	(-6.67864192923397e+01dB,-7.91945971999372e+01°)
1.53815464030253e+06	(-6.68462554868802e+01dB,-7.92176874505345e+01°)
1.54170045294905e+06	(-6.69060923463851e+01dB,-7.92407195039785e+01°)
1.54525443953790e+06	(-6.69659298666716e+01dB,-7.92636934903322e+01°)
1.54881661891197e+06	(-6.70257680435805e+01dB,-7.92866095393171e+01°)
1.55238700995757e+06	(-6.70856068729764e+01dB,-7.93094677803138e+01°)
1.55596563160456e+06	(-6.71454463507476e+01dB,-7.93322683423625e+01°)
1.55955250282644e+06	(-6.72052864728058e+01dB,-7.93550113541640e+01°)
1.56314764264044e+06	(-6.72651272350858e+01dB,-7.93776969440799e+01°)
1.56675107010763e+06	(-6.73249686335458e+01dB,-7.94003252401335e+01°)
1.57036280433303e+06	(-6.73848106641669e+01dB,-7.94228963700104e+01°)
1.57398286446570e+06	(-6.74446533229531e+01dB,-7.94454104610588e+01°)
1.57761126969883e+06	(-6.75044966059312e+01dB,-7.94678676402907e+01°)
1.58124803926986e+06	(-6.75643405091505e+01dB,-7.94902680343819e+01°)
1.58489319246059e+06	(-6.76241850286828e+01dB,-7.95126117696733e+01°)
1.58854674859725e+06	(-6.76840301606222e+01dB,-7.95348989721706e+01°)
1.59220872705064e+06	(-6.77438759010850e+01dB,-7.95571297675460e+01°)
1.59587914723620e+06	(-6.78037222462096e+01dB,-7.95793042811378e+01°)
1.59955802861414e+06	(-6.78635691921562e+01dB,-7.96014226379517e+01°)
1.60324539068951e+06	(-6.79234167351070e+01dB,-7.96234849626612e+01°)
1.60694125301235e+06	(-6.79832648712656e+01dB,-7.96454913796081e+01°)
1.61064563517774e+06	(-6.80431135968572e+01dB,-7.96674420128032e+01°)
1.61435855682595e+06	(-6.81029629081285e+01dB,-7.96893369859269e+01°)
1.61808003764253e+06	(-6.81628128013473e+01dB,-7.97111764223299e+01°)
1.62181009735839e+06	(-6.82226632728027e+01dB,-7.97329604450337e+01°)
1.62554875574995e+06	(-6.82825143188047e+01dB,-7.97546891767309e+01°)
1.62929603263918e+06	(-6.83423659356841e+01dB,-7.97763627397866e+01°)
1.63305194789379e+06	(-6.84022181197925e+01dB,-7.97979812562382e+01°)
1.63681652142727e+06	(-6.84620708675022e+01dB,-7.98195448477963e+01°)
1.64058977319900e+06	(-6.85219241752060e+01dB,-7.98410536358455e+01°)
1.64437172321439e+06	(-6.85817780393168e+01dB,-7.98625077414444e+01°)
1.64816239152496e+06	(-6.86416324562680e+01dB,-7.98839072853271e+01°)
1.65196179822847e+06	(-6.87014874225132e+01dB,-7.99052523879029e+01°)
1.65576996346898e+06	(-6.87613429345257e+01dB,-7.99265431692572e+01°)
1.65958690743701e+06	(-6.88211989887988e+01dB,-7.99477797491526e+01°)
1.66341265036962e+06	(-6.88810555818456e+01dB,-7.99689622470284e+01°)
1.66724721255051e+06	(-6.89409127101989e+01dB,-7.99900907820024e+01°)
1.67109061431015e+06	(-6.90007703704108e+01dB,-8.00111654728703e+01°)
1.67494287602588e+06	(-6.90606285590530e+01dB,-8.00321864381074e+01°)
1.67880401812200e+06	(-6.91204872727162e+01dB,-8.00531537958682e+01°)
1.68267406106991e+06	(-6.91803465080106e+01dB,-8.00740676639878e+01°)
1.68655302538818e+06	(-6.92402062615651e+01dB,-8.00949281599817e+01°)
1.69044093164270e+06	(-6.93000665300279e+01dB,-8.01157354010469e+01°)
1.69433780044677e+06	(-6.93599273100656e+01dB,-8.01364895040625e+01°)
1.69824365246118e+06	(-6.94197885983638e+01dB,-8.01571905855897e+01°)
1.70215850839438e+06	(-6.94796503916264e+01dB,-8.01778387618730e+01°)
1.70608238900256e+06	(-6.95395126865760e+01dB,-8.01984341488404e+01°)
1.71001531508972e+06	(-6.95993754799535e+01dB,-8.02189768621041e+01°)
1.71395730750786e+06	(-6.96592387685179e+01dB,-8.02394670169611e+01°)
1.71790838715702e+06	(-6.97191025490465e+01dB,-8.02599047283933e+01°)
1.72186857498543e+06	(-6.97789668183344e+01dB,-8.02802901110688e+01°)
1.72583789198963e+06	(-6.98388315731948e+01dB,-8.03006232793419e+01°)
1.72981635921453e+06	(-6.98986968104585e+01dB,-8.03209043472537e+01°)
1.73380399775356e+06	(-6.99585625269742e+01dB,-8.03411334285330e+01°)
1.73780082874880e+06	(-7.00184287196080e+01dB,-8.03613106365963e+01°)
1.74180687339103e+06	(-7.00782953852434e+01dB,-8.03814360845488e+01°)
1.74582215291992e+06	(-7.01381625207815e+01dB,-8.04015098851848e+01°)
1.74984668862407e+06	(-7.01980301231405e+01dB,-8.04215321509880e+01°)
1.75388050184118e+06	(-7.02578981892556e+01dB,-8.04415029941323e+01°)
1.75792361395811e+06	(-7.03177667160793e+01dB,-8.04614225264823e+01°)
1.76197604641104e+06	(-7.03776357005807e+01dB,-8.04812908595938e+01°)
1.76603782068558e+06	(-7.04375051397462e+01dB,-8.05011081047142e+01°)
1.77010895831683e+06	(-7.04973750305784e+01dB,-8.05208743727831e+01°)
1.77418948088957e+06	(-7.05572453700968e+01dB,-8.05405897744329e+01°)
1.77827941003833e+06	(-7.06171161553373e+01dB,-8.05602544199892e+01°)
1.78237876744749e+06	(-7.06769873833523e+01dB,-8.05798684194714e+01°)
1.78648757485145e+06	(-7.07368590512103e+01dB,-8.05994318825932e+01°)
1.79060585403470e+06	(-7.07967311559964e+01dB,-8.06189449187629e+01°)
1.79473362683193e+06	(-7.08566036948113e+01dB,-8.06384076370843e+01°)
1.79887091512819e+06	(-7.09164766647720e+01dB,-8.06578201463567e+01°)
1.80301774085897e+06	(-7.09763500630114e+01dB,-8.06771825550760e+01°)
1.80717412601032e+06	(-7.10362238866780e+01dB,-8.06964949714345e+01°)
1.81134009261900e+06	(-7.10960981329361e+01dB,-8.07157575033222e+01°)
1.81551566277253e+06	(-7.11559727989657e+01dB,-8.07349702583263e+01°)
1.81970085860938e+06	(-7.12158478819622e+01dB,-8.07541333437327e+01°)
1.82389570231903e+06	(-7.12757233791363e+01dB,-8.07732468665258e+01°)
1.82810021614213e+06	(-7.13355992877141e+01dB,-8.07923109333892e+01°)
1.83231442237060e+06	(-7.13954756049370e+01dB,-8.08113256507063e+01°)
1.83653834334773e+06	(-7.14553523280613e+01dB,-8.08302911245603e+01°)
1.84077200146834e+06	(-7.15152294543584e+01dB,-8.08492074607355e+01°)
1.84501541917886e+06	(-7.15751069811147e+01dB,-8.08680747647169e+01°)
1.84926861897746e+06	(-7.16349849056312e+01dB,-8.08868931416911e+01°)
1.85353162341419e+06	(-7.16948632252239e+01dB,-8.09056626965470e+01°)
1.85780445509108e+06	(-7.17547419372231e+01dB,-8.09243835338755e+01°)
1.86208713666224e+06	(-7.18146210389740e+01dB,-8.09430557579708e+01°)
1.86637969083405e+06	(-7.18745005278359e+01dB,-8.09616794728303e+01°)
1.87068214036517e+06	(-7.19343804011826e+01dB,-8.09802547821552e+01°)
1.87499450806679e+06	(-7.19942606564021e+01dB,-8.09987817893511e+01°)
1.87931681680264e+06	(-7.20541412908967e+01dB,-8.10172605975281e+01°)
1.88364908948917e+06	(-7.21140223020824e+01dB,-8.10356913095017e+01°)
1.88799134909566e+06	(-7.21739036873897e+01dB,-8.10540740277927e+01°)
1.89234361864434e+06	(-7.22337854442624e+01dB,-8.10724088546282e+01°)
1.89670592121051e+06	(-7.22936675701585e+01dB,-8.10906958919415e+01°)
1.90107827992266e+06	(-7.23535500625496e+01dB,-8.11089352413729e+01°)
1.90546071796261e+06	(-7.24134329189208e+01dB,-8.11271270042700e+01°)
1.90985325856560e+06	(-7.24733161367707e+01dB,-8.11452712816880e+01°)
1.91425592502044e+06	(-7.25331997136114e+01dB,-8.11633681743903e+01°)
1.91866874066965e+06	(-7.25930836469684e+01dB,-8.11814177828489e+01°)
1.92309172890951e+06	(-7.26529679343803e+01dB,-8.11994202072445e+01°)
1.92752491319029e+06	(-7.27128525733988e+01dB,-8.12173755474675e+01°)
1.93196831701628e+06	(-7.27727375615889e+01dB,-8.12352839031178e+01°)
1.93642196394596e+06	(-7.28326228965284e+01dB,-8.12531453735055e+01°)
1.94088587759213e+06	(-7.28925085758079e+01dB,-8.12709600576513e+01°)
1.94536008162201e+06	(-7.29523945970309e+01dB,-8.12887280542868e+01°)
1.94984459975739e+06	(-7.30122809578137e+01dB,-8.13064494618551e+01°)
1.95433945577474e+06	(-7.30721676557849e+01dB,-8.13241243785106e+01°)
1.95884467350533e+06	(-7.31320546885861e+01dB,-8.13417529021201e+01°)
1.96336027683539e+06	(-7.31919420538708e+01dB,-8.13593351302629e+01°)
1.96788628970618e+06	(-7.32518297493052e+01dB,-8.13768711602310e+01°)
1.97242273611419e+06	(-7.33117177725678e+01dB,-8.13943610890296e+01°)
1.97696964011120e+06	(-7.33716061213490e+01dB,-8.14118050133776e+01°)
1.98152702580443e+06	(-7.34314947933514e+01dB,-8.14292030297078e+01°)
1.98609491735670e+06	(-7.34913837862898e+01dB,-8.14465552341672e+01°)
1.99067333898652e+06	(-7.35512730978905e+01dB,-8.14638617226177e+01°)
1.99526231496821e+06	(-7.36111627258921e+01dB,-8.14811225906359e+01°)
1.99986186963207e+06	(-7.36710526680446e+01dB,-8.14983379335139e+01°)
2.00447202736449e+06	(-7.37309429221096e+01dB,-8.15155078462596e+01°)
2.00909281260805e+06	(-7.37908334858607e+01dB,-8.15326324235968e+01°)
2.01372424986171e+06	(-7.38507243570825e+01dB,-8.15497117599658e+01°)
2.01836636368088e+06	(-7.39106155335712e+01dB,-8.15667459495234e+01°)
2.02301917867759e+06	(-7.39705070131344e+01dB,-8.15837350861438e+01°)
2.02768271952060e+06	(-7.40303987935907e+01dB,-8.16006792634181e+01°)
2.03235701093554e+06	(-7.40902908727700e+01dB,-8.16175785746556e+01°)
2.03704207770503e+06	(-7.41501832485131e+01dB,-8.16344331128832e+01°)
2.04173794466884e+06	(-7.42100759186720e+01dB,-8.16512429708465e+01°)
2.04644463672398e+06	(-7.42699688811093e+01dB,-8.16680082410092e+01°)
2.05116217882487e+06	(-7.43298621336986e+01dB,-8.16847290155546e+01°)
2.05589059598345e+06	(-7.43897556743241e+01dB,-8.17014053863847e+01°)
2.06062991326931e+06	(-7.44496495008806e+01dB,-8.17180374451214e+01°)
2.06538015580983e+06	(-7.45095436112735e+01dB,-8.17346252831063e+01°)
2.07014134879034e+06	(-7.45694380034186e+01dB,-8.17511689914010e+01°)
2.07491351745421e+06	(-7.46293326752422e+01dB,-8.17676686607879e+01°)
2.07969668710299e+06	(-7.46892276246805e+01dB,-8.17841243817697e+01°)
2.08449088309659e+06	(-7.47491228496804e+01dB,-8.18005362445703e+01°)
2.08929613085333e+06	(-7.48090183481985e+01dB,-8.18169043391349e+01°)
2.09411245585019e+06	(-7.48689141182016e+01dB,-8.18332287551302e+01°)
2.09893988362282e+06	(-7.49288101576665e+01dB,-8.18495095819445e+01°)
2.10377843976577e+06	(-7.49887064645796e+01dB,-8.18657469086885e+01°)
2.10862814993258e+06	(-7.50486030369372e+01dB,-8.18819408241950e+01°)
2.11348903983593e+06	(-7.51084998727454e+01dB,-8.18980914170195e+01°)
2.11836113524779e+06	(-7.51683969700197e+01dB,-8.19141987754403e+01°)
2.12324446199950e+06	(-7.52282943267851e+01dB,-8.19302629874588e+01°)
2.12813904598199e+06	(-7.52881919410763e+01dB,-8.19462841407997e+01°)
2.13304491314586e+06	(-7.53480898109369e+01dB,-8.19622623229114e+01°)
2.13796208950151e+06	(-7.54079879344200e+01dB,-8.19781976209660e+01°)
2.14289060111933e+06	(-7.54678863095879e+01dB,-8.19940901218596e+01°)
2.14783047412981e+06	(-7.55277849345117e+01dB,-8.20099399122127e+01°)
2.15278173472365e+06	(-7.55876838072719e+01dB,-8.20257470783703e+01°)
2.15774440915194e+06	(-7.56475829259575e+01dB,-8.20415117064020e+01°)
2.16271852372629e+06	(-7.57074822886665e+01dB,-8.20572338821026e+01°)
2.16770410481896e+06	(-7.57673818935055e+01dB,-8.20729136909917e+01°)
2.17270117886301e+06	(-7.58272817385900e+01dB,-8.20885512183144e+01°)
2.17770977235242e+06	(-7.58871818220437e+01dB,-8.21041465490416e+01°)
2.18272991184226e+06	(-7.59470821419989e+01dB,-8.21196997678698e+01°)
2.18776162394881e+06	(-7.60069826965964e+01dB,-8.21352109592213e+01°)
2.19280493534971e+06	(-7.60668834839851e+01dB,-8.21506802072448e+01°)
2.19785987278408e+06	(-7.61267845023222e+01dB,-8.21661075958153e+01°)
2.20292646305271e+06	(-7.61866857497728e+01dB,-8.21814932085343e+01°)
2.20800473301815e+06	(-7.62465872245103e+01dB,-8.21968371287301e+01°)
2.21309470960489e+06	(-7.63064889247158e+01dB,-8.22121394394577e+01°)
2.21819641979947e+06	(-7.63663908485784e+01dB,-8.22274002234995e+01°)
2.22330989065065e+06	(-7.64262929942948e+01dB,-8.22426195633649e+01°)
2.22843514926955e+06	(-7.64861953600693e+01dB,-8.22577975412907e+01°)
2.23357222282977e+06	(-7.65460979441141e+01dB,-8.22729342392414e+01°)
2.23872113856758e+06	(-7.66060007446484e+01dB,-8.22880297389092e+01°)
2.24388192378201e+06	(-7.66659037598992e+01dB,-8.23030841217141e+01°)
2.24905460583502e+06	(-7.67258069881004e+01dB,-8.23180974688042e+01°)
2.25423921215167e+06	(-7.67857104274934e+01dB,-8.23330698610558e+01°)
2.25943577022021e+06	(-7.68456140763265e+01dB,-8.23480013790735e+01°)
2.26464430759229e+06	(-7.69055179328552e+01dB,-8.23628921031903e+01°)
2.26986485188305e+06	(-7.69654219953417e+01dB,-8.23777421134678e+01°)
2.27509743077130e+06	(-7.70253262620552e+01dB,-8.23925514896965e+01°)
2.28034207199964e+06	(-7.70852307312715e+01dB,-8.24073203113955e+01°)
2.28559880337465e+06	(-7.71451354012730e+01dB,-8.24220486578130e+01°)
2.29086765276700e+06	(-7.72050402703489e+01dB,-8.24367366079263e+01°)
2.29614864811158e+06	(-7.72649453367944e+01dB,-8.24513842404419e+01°)
2.30144181740773e+06	(-7.73248505989115e+01dB,-8.24659916337956e+01°)
2.30674718871929e+06	(-7.73847560550081e+01dB,-8.24805588661526e+01°)
2.31206479017481e+06	(-7.74446617033984e+01dB,-8.24950860154076e+01°)
2.31739464996769e+06	(-7.75045675424026e+01dB,-8.25095731591851e+01°)
2.32273679635632e+06	(-7.75644735703470e+01dB,-8.25240203748391e+01°)
2.32809125766422e+06	(-7.76243797855635e+01dB,-8.25384277394535e+01°)
2.33345806228021e+06	(-7.76842861863899e+01dB,-8.25527953298421e+01°)
2.33883723865856e+06	(-7.77441927711697e+01dB,-8.25671232225487e+01°)
2.34422881531913e+06	(-7.78040995382519e+01dB,-8.25814114938471e+01°)
2.34963282084751e+06	(-7.78640064859908e+01dB,-8.25956602197414e+01°)
2.35504928389521e+06	(-7.79239136127464e+01dB,-8.26098694759656e+01°)
2.36047823317977e+06	(-7.79838209168835e+01dB,-8.26240393379843e+01°)
2.36591969748495e+06	(-7.80437283967725e+01dB,-8.26381698809922e+01°)
2.37137370566085e+06	(-7.81036360507885e+01dB,-8.26522611799146e+01°)
2.37684028662407e+06	(-7.81635438773117e+01dB,-8.26663133094072e+01°)
2.38231946935788e+06	(-7.82234518747271e+01dB,-8.26803263438560e+01°)
2.38781128291237e+06	(-7.82833600414244e+01dB,-8.26943003573779e+01°)
2.39331575640457e+06	(-7.83432683757979e+01dB,-8.27082354238202e+01°)
2.39883291901867e+06	(-7.84031768762464e+01dB,-8.27221316167608e+01°)
2.40436280000611e+06	(-7.84630855411733e+01dB,-8.27359890095085e+01°)
2.40990542868577e+06	(-7.85229943689861e+01dB,-8.27498076751027e+01°)
2.41546083444412e+06	(-7.85829033580964e+01dB,-8.27635876863136e+01°)
2.42102904673535e+06	(-7.86428125069202e+01dB,-8.27773291156421e+01°)
2.42661009508159e+06	(-7.87027218138771e+01dB,-8.27910320353198e+01°)
2.43220400907299e+06	(-7.87626312773908e+01dB,-8.28046965173096e+01°)
2.43781081836792e+06	(-7.88225408958886e+01dB,-8.28183226333047e+01°)
2.44343055269314e+06	(-7.88824506678017e+01dB,-8.28319104547294e+01°)
2.44906324184391e+06	(-7.89423605915643e+01dB,-8.28454600527389e+01°)
2.45470891568419e+06	(-7.90022706656146e+01dB,-8.28589714982193e+01°)
2.46036760414679e+06	(-7.90621808883935e+01dB,-8.28724448617874e+01°)
2.46603933723350e+06	(-7.91220912583456e+01dB,-8.28858802137911e+01°)
2.47172414501529e+06	(-7.91820017739181e+01dB,-8.28992776243090e+01°)
2.47742205763244e+06	(-7.92419124335615e+01dB,-8.29126371631506e+01°)
2.48313310529472e+06	(-7.93018232357287e+01dB,-8.29259588998563e+01°)
2.48885731828154e+06	(-7.93617341788758e+01dB,-8.29392429036975e+01°)
2.49459472694210e+06	(-7.94216452614610e+01dB,-8.29524892436761e+01°)
2.50034536169558e+06	(-7.94815564819451e+01dB,-8.29656979885251e+01°)
2.50610925303126e+06	(-7.95414678387914e+01dB,-8.29788692067081e+01°)
2.51188643150872e+06	(-7.96013793304651e+01dB,-8.29920029664196e+01°)
2.51767692775800e+06	(-7.96612909554337e+01dB,-8.30050993355848e+01°)
2.52348077247971e+06	(-7.97212027121666e+01dB,-8.30181583818595e+01°)
2.52929799644528e+06	(-7.97811145991349e+01dB,-8.30311801726303e+01°)
2.53512863049704e+06	(-7.98410266148115e+01dB,-8.30441647750143e+01°)
2.54097270554844e+06	(-7.99009387576707e+01dB,-8.30571122558594e+01°)
2.54683025258417e+06	(-7.99608510261885e+01dB,-8.30700226817439e+01°)
2.55270130266037e+06	(-8.00207634188420e+01dB,-8.30828961189765e+01°)
2.55858588690477e+06	(-8.00806759341095e+01dB,-8.30957326335965e+01°)
2.56448403651684e+06	(-8.01405885704702e+01dB,-8.31085322913737e+01°)
2.57039578276798e+06	(-8.02005013264045e+01dB,-8.31212951578080e+01°)
2.57632115700169e+06	(-8.02604142003933e+01dB,-8.31340212981297e+01°)
2.58226019063371e+06	(-8.03203271909181e+01dB,-8.31467107772994e+01°)
2.58821291515221e+06	(-8.03802402964611e+01dB,-8.31593636600078e+01°)
2.59417936211793e+06	(-8.04401535155045e+01dB,-8.31719800106756e+01°)
2.60015956316438e+06	(-8.05000668465311e+01dB,-8.31845598934538e+01°)
2.60615354999800e+06	(-8.05599802880234e+01dB,-8.31971033722230e+01°)
2.61216135439831e+06	(-8.06198938384640e+01dB,-8.32096105105941e+01°)
2.61818300821809e+06	(-8.06798074963351e+01dB,-8.32220813719076e+01°)
2.62421854338354e+06	(-8.07397212601188e+01dB,-8.32345160192337e+01°)
2.63026799189448e+06	(-8.07996351282963e+01dB,-8.32469145153723e+01°)
2.63633138582448e+06	(-8.08595490993484e+01dB,-8.32592769228531e+01°)
2.64240875732104e+06	(-8.09194631717549e+01dB,-8.32716033039349e+01°)
2.64850013860579e+06	(-8.09793773439947e+01dB,-8.32838937206064e+01°)
2.65460556197463e+06	(-8.10392916145455e+01dB,-8.32961482345852e+01°)
2.66072505979790e+06	(-8.10992059818837e+01dB,-8.33083669073184e+01°)
2.66685866452057e+06	(-8.11591204444843e+01dB,-8.33205497999821e+01°)
2.67300640866239e+06	(-8.12190350008207e+01dB,-8.33326969734818e+01°)
2.67916832481811e+06	(-8.12789496493643e+01dB,-8.33448084884515e+01°)
2.68534444565759e+06	(-8.13388643885850e+01dB,-8.33568844052545e+01°)
2.69153480392599e+06	(-8.13987792169501e+01dB,-8.33689247839825e+01°)
2.69773943244399e+06	(-8.14586941329249e+01dB,-8.33809296844563e+01°)
2.70395836410792e+06	(-8.15186091349724e+01dB,-8.33928991662249e+01°)
2.71019163188991e+06	(-8.15785242215527e+01dB,-8.34048332885660e+01°)
